# traj_x; traj_y
-59.79587; -2.67681
-58.78116; -2.63342
-57.76847; -2.59043
-56.75830; -2.54810
-55.75078; -2.50622
-54.74607; -2.46460
-53.74428; -2.42321
-52.74549; -2.38202
-51.74975; -2.34101
-50.75704; -2.30015
-49.76734; -2.25943
-48.78055; -2.21882
-47.79654; -2.17827
-46.81512; -2.13777
-45.83607; -2.09721
-44.85907; -2.05687
-43.88362; -2.01901
-42.90932; -1.98553
-41.93455; -1.95493
-40.95752; -1.92481
-39.97790; -1.89460
-38.99547; -1.86422
-38.01013; -1.83369
-37.02184; -1.80303
-36.03068; -1.77226
-35.03676; -1.74139
-34.04026; -1.71043
-33.04140; -1.67938
-32.04042; -1.64825
-31.03759; -1.61702
-30.03318; -1.58565
-29.02742; -1.55394
-28.02145; -1.52159
-27.01625; -1.48890
-26.01178; -1.45610
-25.00796; -1.42326
-24.00475; -1.39038
-23.00209; -1.35746
-21.99993; -1.32449
-20.99824; -1.29147
-19.99697; -1.25841
-18.99608; -1.22529
-17.99555; -1.19211
-16.99533; -1.15887
-15.99541; -1.12555
-14.99574; -1.09218
-13.99629; -1.05872
-12.99705; -1.02518
-11.99796; -0.99156
-10.99901; -0.95784
-10.00015; -0.92403
-9.00134; -0.89012
-8.00256; -0.85610
-7.00369; -0.82197
-6.00492; -0.78771
-5.00536; -0.75333
-4.00791; -0.71880
-3.00206; -0.68697
-2.02502; -0.66847
-0.94346; -0.65781
-0.01507; -0.50344
