# traj_x; traj_y
-316.52968; 55.62061
-315.95110; 56.31408
-315.34142; 57.00425
-314.68343; 57.66616
-313.98988; 58.29745
-313.27469; 58.89956
-312.52478; 59.45020
-311.73268; 59.93259
-310.91901; 60.36987
-310.09861; 60.78410
-309.26746; 61.16933
-308.42814; 61.53121
-307.58600; 61.88437
-306.73798; 62.22801
-305.88017; 62.55815
-305.01196; 62.87937
-304.12476; 63.16791
-303.21331; 63.39775
-302.28289; 63.58111
-301.33848; 63.72992
-300.38774; 63.85474
-299.43654; 63.95464
-298.48944; 64.01968
-297.55206; 64.04786
-296.63141; 64.01616
-295.73707; 63.91553
-294.87551; 63.76269
-294.05191; 63.56281
-293.26939; 63.32065
-292.53700; 63.02165
-291.86481; 62.65747
-291.25223; 62.23983
-290.69633; 61.77304
-290.18841; 61.26303
-289.70564; 60.69818
-289.22828; 60.05469
-288.75823; 59.32919
-288.30305; 58.53069
-287.86426; 57.67216
-287.43538; 56.77047
-287.00077; 55.84473
-286.53613; 54.91508
-286.04891; 53.99595
-285.56140; 53.09020
-285.07396; 52.19555
-284.58688; 51.30836
-284.10023; 50.42552
-283.61395; 49.54397
-283.12790; 48.66064
-282.64187; 47.77274
-282.15630; 46.88122
-281.67213; 45.98910
-281.19025; 45.09914
-280.71151; 44.21385
-280.23672; 43.33538
-279.76653; 42.46557
-279.30142; 41.60580
-278.84155; 40.75709
-278.38655; 39.92002
-277.93452; 39.09529
-277.47346; 38.28881
-276.99189; 37.50731
-276.48813; 36.75364
-275.95706; 36.02622
-275.39754; 35.31514
-274.80857; 34.61741
-274.18784; 33.93507
-273.54062; 33.26319
-272.86815; 32.60076
-272.16792; 31.95123
-271.44888; 31.30596
-270.71944; 30.65604
-269.98043; 30.00109
-269.23320; 29.34050
-268.47914; 28.67390
-267.71910; 28.00164
-266.95396; 27.32420
-266.18432; 26.64100
-265.41495; 25.95393
-264.65076; 25.26837
-263.89177; 24.58650
-263.13753; 23.90857
-262.38828; 23.23497
-261.64423; 22.56605
-260.90554; 21.90226
-260.17181; 21.24453
-259.43950; 20.59708
-258.70545; 19.96381
-257.97213; 19.34204
-257.23885; 18.73223
-256.50172; 18.13825
-255.75858; 17.56268
-255.00352; 17.00668
-254.22927; 16.47092
-253.43348; 15.95801
-252.62194; 15.46020
-251.79204; 14.98269
-250.93730; 14.53924
-250.06714; 14.11494
-249.19093; 13.69240
-248.30972; 13.26915
-247.42387; 12.84451
-246.53382; 12.41793
-245.63996; 11.98929
-244.74271; 11.55875
-243.84267; 11.12650
-242.94029; 10.69249
-242.03818; 10.25719
-241.13896; 9.82223
-240.24259; 9.38834
-239.34857; 8.95553
-238.45657; 8.52367
-237.56620; 8.09257
-236.67703; 7.66199
-235.78853; 7.23167
-234.90010; 6.80135
-234.01104; 6.37069
-233.12054; 5.93936
-232.22766; 5.50699
-231.33127; 5.07323
-230.43019; 4.63829
-229.52157; 4.20258
-228.60476; 3.76526
-227.68246; 3.32610
-226.75783; 2.88597
-225.83399; 2.44608
-224.91406; 2.00768
-224.00088; 1.57214
-223.09667; 1.14111
-222.20399; 0.71698
-221.32667; 0.30121
-220.46610; -0.10579
-219.62033; -0.50431
-218.78390; -0.89617
-217.94705; -1.28624
-217.09801; -1.68395
-216.21908; -2.10894
-215.29890; -2.56687
-214.34630; -3.04683
-213.38111; -3.53582
-212.42747; -4.01964
-211.50924; -4.48424
-210.64521; -4.91784
-209.84622; -5.30975
-209.09307; -5.66730
-208.34895; -6.01510
-207.58888; -6.34814
-206.79948; -6.64838
-205.97645; -6.90158
-205.12075; -7.08824
-204.24207; -7.21516
-203.34912; -7.28699
-202.44617; -7.30139
-201.53520; -7.27845
-200.61538; -7.23939
-199.68414; -7.20091
-198.73905; -7.16705
-197.77956; -7.13136
-196.80572; -7.09466
-195.81832; -7.05757
-194.81880; -7.02018
-193.80903; -6.98247
-192.79120; -6.94451
-191.76760; -6.90647
-190.74060; -6.86861
-189.71212; -6.83158
-188.68576; -6.79685
-187.66436; -6.76398
-186.64770; -6.73189
-185.63506; -6.70019
-184.62589; -6.66876
-183.61961; -6.63752
-182.61575; -6.60642
-181.61386; -6.57540
-180.61355; -6.54443
-179.61445; -6.51349
-178.61626; -6.48254
-177.61869; -6.45159
-176.62149; -6.42060
-175.62445; -6.38950
-174.62727; -6.35815
-173.62976; -6.32662
-172.63189; -6.29504
-171.63369; -6.26344
-170.63515; -6.23182
-169.63631; -6.20018
-168.63716; -6.16854
-167.63774; -6.13688
-166.63805; -6.10521
-165.63811; -6.07354
-164.63796; -6.04187
-163.63761; -6.01019
-162.63708; -5.97850
-161.63640; -5.94682
-160.63560; -5.91513
-159.63469; -5.88344
-158.63371; -5.85175
-157.63268; -5.82006
-156.63162; -5.78837
-155.63057; -5.75667
-154.62953; -5.72498
-153.62854; -5.69328
-152.62763; -5.66159
-151.62680; -5.62989
-150.62609; -5.59820
-149.62550; -5.56650
-148.62507; -5.53480
-147.62480; -5.50311
-146.62470; -5.47140
-145.62480; -5.43965
-144.62504; -5.40777
-143.62530; -5.37581
-142.62556; -5.34384
-141.62583; -5.31186
-140.62610; -5.27988
-139.62636; -5.24790
-138.62661; -5.21592
-137.62686; -5.18394
-136.62711; -5.15196
-135.62736; -5.11998
-134.62761; -5.08800
-133.62787; -5.05602
-132.62814; -5.02405
-131.62843; -4.99207
-130.62874; -4.96010
-129.62906; -4.92813
-128.62941; -4.89616
-127.62979; -4.86420
-126.63018; -4.83223
-125.63059; -4.80026
-124.63101; -4.76829
-123.63142; -4.73632
-122.63183; -4.70435
-121.63221; -4.67237
-120.63255; -4.64039
-119.63281; -4.60841
-118.63298; -4.57642
-117.63303; -4.54443
-116.63290; -4.51249
-115.63263; -4.48067
-114.63224; -4.44891
-113.63172; -4.41717
-112.63107; -4.38543
-111.63027; -4.35368
-110.62933; -4.32193
-109.62823; -4.29017
-108.62699; -4.25841
-107.62561; -4.22666
-106.62409; -4.19490
-105.62244; -4.16314
-104.62069; -4.13138
-103.61884; -4.09962
-102.61691; -4.06786
-101.61492; -4.03611
-100.61289; -4.00436
-99.61085; -3.97261
-98.60881; -3.94086
-97.60680; -3.90912
-96.60485; -3.87738
-95.60298; -3.84565
-94.60122; -3.81392
-93.59960; -3.78219
-92.59814; -3.75046
-91.59687; -3.71874
-90.59582; -3.68702
-89.59501; -3.65531
-88.59447; -3.62360
-87.59424; -3.59195
-86.59431; -3.56050
-85.59537; -3.52949
-84.59832; -3.49876
-83.60342; -3.46818
-82.61081; -3.43771
-81.62065; -3.40730
-80.63301; -3.37686
-79.64792; -3.34620
-78.66536; -3.31465
-77.68538; -3.27835
-76.70805; -3.23396
-75.73316; -3.18492
-74.76023; -3.13504
-73.78876; -3.08496
-72.81809; -3.03478
-71.84754; -2.98425
-70.87435; -2.93266
-69.89576; -2.88021
-68.91153; -2.82729
-67.92177; -2.77401
-66.92674; -2.72034
-65.92688; -2.66628
-64.92277; -2.61187
-63.91506; -2.55715
-62.90454; -2.50218
-61.89200; -2.44704
-60.87832; -2.39182
-59.86435; -2.33662
-58.85095; -2.28156
-57.83893; -2.22687
-56.82893; -2.17284
-55.82123; -2.11930
-54.81599; -2.06604
-53.81331; -2.01302
-52.81325; -1.96023
-51.81584; -1.90763
-50.82106; -1.85522
-49.82885; -1.80297
-48.83911; -1.75085
-47.85169; -1.69882
-46.86639; -1.64687
-45.88297; -1.59496
-44.90111; -1.54306
-43.92046; -1.49121
-42.94059; -1.43964
-41.96008; -1.38862
-40.97749; -1.33778
-39.99255; -1.28686
-39.00512; -1.23580
-38.01514; -1.18461
-37.02268; -1.13331
-36.02785; -1.08192
-35.03084; -1.03044
-34.03191; -0.97890
-33.03133; -0.92729
-32.02943; -0.87563
-31.02653; -0.82392
-30.02298; -0.77212
-29.01908; -0.72003
-28.01547; -0.66737
-27.01256; -0.61441
-26.01028; -0.56141
-25.00854; -0.50842
-24.00729; -0.45544
-23.00644; -0.40247
-22.00594; -0.34951
-21.00574; -0.29657
-20.00577; -0.24363
-19.00599; -0.19070
-18.00635; -0.13777
-17.00680; -0.08485
-16.00729; -0.03193
-15.00779; 0.02100
-14.00825; 0.07392
-13.00862; 0.12685
-12.00886; 0.17978
-11.00891; 0.23272
-10.00874; 0.28567
-9.00829; 0.33863
-8.00749; 0.39160
-7.00632; 0.44458
-6.00459; 0.49757
-5.00278; 0.55059
-3.99853; 0.60361
-3.00118; 0.65331
-1.97294; 0.68828
-1.06432; 0.71260
-0.08855; 0.88856
