# path_x; path_y
-174.63630; -6.11780
-173.63834; -6.08601
-172.64005; -6.05418
-171.64146; -6.02234
-170.64256; -5.99049
-169.64339; -5.95862
-168.64395; -5.92675
-167.64425; -5.89487
-166.64433; -5.86298
-165.64419; -5.83108
-164.64387; -5.79918
-163.64338; -5.76728
-162.64275; -5.73538
-161.64199; -5.70347
-160.64115; -5.67156
-159.64023; -5.63965
-158.63927; -5.60774
-157.63830; -5.57583
-156.63733; -5.54392
-155.63639; -5.51200
-154.63550; -5.48009
-153.63470; -5.44818
-152.63400; -5.41628
-151.63342; -5.38437
-150.63299; -5.35247
-149.63272; -5.32057
-148.63263; -5.28867
-147.63274; -5.25677
-146.63306; -5.22488
-145.63361; -5.19296
-144.63429; -5.16099
-143.63496; -5.12897
-142.63559; -5.09694
-141.63618; -5.06491
-140.63673; -5.03288
-139.63723; -5.00085
-138.63768; -4.96881
-137.63809; -4.93678
-136.63844; -4.90474
-135.63876; -4.87269
-134.63904; -4.84065
-133.63928; -4.80861
-132.63950; -4.77657
-131.63968; -4.74452
-130.63985; -4.71248
-129.63999; -4.68043
-128.64011; -4.64838
-127.64021; -4.61633
-126.64029; -4.58429
-125.64034; -4.55223
-124.64035; -4.52018
-123.64033; -4.48813
-122.64025; -4.45607
-121.64010; -4.42401
-120.63986; -4.39194
-119.63951; -4.35987
-118.63902; -4.32780
-117.63837; -4.29572
-116.63750; -4.26367
-115.63647; -4.23167
-114.63535; -4.19970
-113.63415; -4.16775
-112.63283; -4.13579
-111.63141; -4.10382
-110.62987; -4.07186
-109.62821; -4.03989
-108.62644; -4.00793
-107.62456; -3.97596
-106.62258; -3.94399
-105.62051; -3.91202
-104.61836; -3.88006
-103.61615; -3.84809
-102.61389; -3.81612
-101.61161; -3.78416
-100.60932; -3.75220
-99.60704; -3.72023
-98.60481; -3.68827
-97.60264; -3.65631
-96.60056; -3.62435
-95.59860; -3.59240
-94.59678; -3.56044
-93.59513; -3.52848
-92.59368; -3.49652
-91.59245; -3.46456
-90.59148; -3.43260
-89.59078; -3.40064
-88.59039; -3.36868
-87.59034; -3.33674
-86.59062; -3.30491
-85.59202; -3.27328
-84.59557; -3.24177
-83.60153; -3.21033
-82.61006; -3.17894
-81.62131; -3.14757
-80.63535; -3.11618
-79.65223; -3.08470
-78.67191; -3.05279
-77.69436; -3.01851
-76.71968; -2.97632
-75.74753; -2.93184
-74.77747; -2.88699
-73.80897; -2.84210
-72.84137; -2.79720
-71.87398; -2.75214
-70.90370; -2.70637
-69.92752; -2.65975
-68.94522; -2.61243
-67.95698; -2.56443
-66.96309; -2.51572
-65.96403; -2.46634
-64.96037; -2.41632
-63.95282; -2.36573
-62.94215; -2.31469
-61.92920; -2.26331
-60.91482; -2.21172
-59.89989; -2.16005
-58.88529; -2.10846
-57.87183; -2.05714
-56.86027; -2.00633
-55.85096; -1.95597
-54.84407; -1.90596
-53.83968; -1.85630
-52.83788; -1.80695
-51.83868; -1.75791
-50.84208; -1.70916
-49.84802; -1.66067
-48.85643; -1.61241
-47.86716; -1.56435
-46.88001; -1.51644
-45.89476; -1.46865
-44.91110; -1.42095
-43.92868; -1.37332
-42.94711; -1.32587
-41.96503; -1.27867
-40.98110; -1.23154
-39.99502; -1.18432
-39.00663; -1.13702
-38.01588; -1.08963
-37.02279; -1.04218
-36.02749; -0.99468
-35.03015; -0.94714
-34.03100; -0.89957
-33.03032; -0.85199
-32.02842; -0.80438
-31.02560; -0.75675
-30.02219; -0.70908
-29.01849; -0.66127
-28.01509; -0.61317
-27.01235; -0.56493
-26.01020; -0.51666
-25.00857; -0.46839
-24.00738; -0.42013
-23.00658; -0.37187
-22.00610; -0.32362
-21.00590; -0.27538
-20.00591; -0.22714
-19.00610; -0.17891
-18.00642; -0.13068
-17.00682; -0.08245
-16.00727; -0.03422
-15.00772; 0.01401
-14.00813; 0.06224
-13.00846; 0.11047
-12.00866; 0.15870
-11.00870; 0.20694
-10.00852; 0.25518
-9.00809; 0.30343
-8.00733; 0.35169
-7.00623; 0.39995
-6.00461; 0.44822
-5.00289; 0.49650
-3.99895; 0.54478
-3.00122; 0.59142
-1.97515; 0.63069
-1.06026; 0.66661
-0.08287; 0.78092
