# delta; F_drive; F_brake; gamma_y
0.00005; 81.37965; -0.00001; -0.01201
0.00006; 81.37965; -0.00001; -0.02317
0.00005; 81.37965; -0.00001; -0.03667
0.00000; 81.37966; -0.00001; -0.04878
-0.00009; 81.37970; -0.00001; -0.05222
-0.00025; 81.37986; -0.00001; -0.03546
-0.00047; 81.38023; -0.00001; 0.01686
-0.00072; 81.38079; -0.00001; 0.12096
-0.00091; 81.38126; -0.00001; 0.28643
-0.00089; 81.38120; -0.00001; 0.50395
-0.00038; 81.38146; -0.00001; 0.74014
0.00138; 81.39474; -0.00001; 0.98320
0.00839; 81.63871; -0.00001; 1.66017
0.03675; 85.71770; -0.00001; 4.45185
0.05167; 87.47922; -0.00001; -6.16299
0.08423; 96.57218; -0.00001; -13.10528
0.09885; 99.77774; -0.00001; -32.63862
0.07943; 96.24569; -0.00001; -58.56260
0.14445; 118.02831; -0.00001; -47.19372
0.12903; 115.01543; -0.00001; -83.64086
0.13826; 120.21767; -0.00001; -94.96122
0.14654; 126.33514; -0.00001; -106.46424
0.06481; 149.57119; -0.00001; -144.49007
0.10314; 117.24915; -0.00001; -114.20557
0.02521; 149.42411; -0.00001; -139.33517
-0.13638; 257.64819; -0.00000; -153.60009
-0.08990; 161.16664; -0.00001; -100.91331
-0.03433; 95.90901; -0.00001; -44.73552
0.03881; 83.52382; -0.00001; -11.49917
0.06747; 89.14236; -0.00001; -21.52780
