# traj_x; traj_y
-46.94181; -20.75727
-47.68242; -21.35158
-48.44467; -21.89224
-49.22635; -22.37036
-50.01991; -22.78485
-50.81710; -23.13781
-51.61312; -23.42645
-52.40370; -23.64693
-53.18221; -23.80618
-53.94564; -23.90996
-54.69486; -23.95244
-55.43044; -23.93082
-56.15534; -23.85054
-56.87362; -23.70908
-57.59310; -23.49083
-58.31844; -23.18412
-59.04525; -22.79725
-59.76587; -22.33942
-60.46795; -21.81105
-61.14532; -21.22314
-61.79724; -20.59052
-62.41832; -19.92086
-62.98819; -19.20982
-63.50092; -18.46972
-63.97306; -17.71761
-64.42901; -16.95466
-64.89023; -16.17871
-65.36197; -15.38410
-65.84530; -14.56622
-66.34221; -13.72426
-66.85241; -12.85930
-67.37416; -11.97433
-67.90476; -11.07396
-68.44106; -10.16396
-68.97987; -9.25091
-69.51773; -8.34080
-70.05135; -7.43884
-70.57790; -6.54978
-71.09503; -5.67754
-71.60087; -4.82490
-72.09432; -3.99320
-72.57529; -3.18217
-73.04515; -2.38969
-73.50702; -1.61230
-73.96758; -0.84362
-74.44154; -0.08526
-74.95244; 0.64357
-75.50657; 1.32853
-76.09347; 1.96823
-76.71180; 2.55482
-77.35421; 3.08785
-78.01977; 3.56233
-78.71102; 3.96567
-79.42714; 4.30507
-80.17511; 4.58012
-80.95142; 4.78689
-81.74850; 4.91949
-82.55783; 4.96790
-83.36853; 4.93785
-84.17141; 4.83162
-84.95822; 4.65229
-85.72253; 4.40409
-86.46042; 4.09560
-87.17694; 3.72806
-87.87924; 3.29553
-88.56417; 2.79706
-89.22315; 2.23381
-89.84662; 1.60837
-90.42453; 0.92577
-90.95179; 0.19624
-91.42307; -0.57029
-91.83541; -1.36273
-92.18804; -2.16885
-92.48512; -2.97916
-92.73243; -3.79364
-92.93287; -4.61504
-93.08968; -5.44484
-93.20369; -6.28481
-93.27265; -7.13606
-93.29966; -7.99853
-93.28318; -8.87186
-93.22198; -9.75478
-93.11942; -10.64607
-92.97749; -11.54434
-92.79849; -12.44818
-92.57620; -13.35386
-92.30649; -14.25701
-92.00849; -15.16048
-91.68644; -16.06377
-91.32744; -16.95970
