# track_x; track_y
-69.31774; -16.01222
-68.31032; -15.73365
-67.31502; -15.43878
-66.33922; -15.11915
-65.38229; -14.77636
-64.44125; -14.41501
-63.51313; -14.03969
-62.59496; -13.65498
-61.68376; -13.26547
-60.77655; -12.87575
-59.87037; -12.49041
-58.96223; -12.11403
-58.04917; -11.75120
-57.12869; -11.40573
-56.20057; -11.07776
-55.26526; -10.76638
-54.32319; -10.47068
-53.37479; -10.18975
-52.42051; -9.92270
-51.46077; -9.66859
-50.49602; -9.42654
-49.52668; -9.19562
-48.55320; -8.97494
-47.57601; -8.76358
-46.59555; -8.56063
-45.61226; -8.36518
-44.62656; -8.17633
-43.63890; -7.99317
-42.64972; -7.81478
-41.65944; -7.64027
-40.66851; -7.46872
-39.67735; -7.29922
-38.68642; -7.13086
-37.69606; -6.96287
-36.70635; -6.79504
-35.71724; -6.62733
-34.72871; -6.45971
-33.74073; -6.29212
-32.75328; -6.12451
-31.76631; -5.95686
-30.77981; -5.78911
-29.79374; -5.62122
-28.80807; -5.45314
-27.82278; -5.28484
-26.83784; -5.11626
-25.85321; -4.94738
-24.86887; -4.77813
-23.88478; -4.60848
-22.90093; -4.43839
-21.91727; -4.26781
-20.93379; -4.09669
-19.95044; -3.92500
-18.96721; -3.75269
-17.98406; -3.57972
-17.00097; -3.40604
-16.01789; -3.23161
-15.03482; -3.05639
-14.05171; -2.88032
-13.06853; -2.70338
-12.08526; -2.52551
-11.10188; -2.34667
-10.11834; -2.16682
-9.13461; -1.98592
-8.15068; -1.80391
-7.16651; -1.62077
-6.18208; -1.43643
-5.19734; -1.25087
-4.21228; -1.06403
-3.22687; -0.87588
-2.24107; -0.68636
-1.25485; -0.49544
-0.26819; -0.30307
0.52600; -0.48902
