# delta; F_drive; F_brake; gamma_y
0.26174; 227.96170; -0.00000; 14.50409
0.26180; 205.69853; -0.00000; -50.36666
0.26180; 200.35599; -0.00000; -103.31031
0.26180; 206.77989; -0.00000; -140.65182
0.23807; 213.81915; -0.00000; -175.83500
0.08776; 296.11409; -0.00000; -235.08681
-0.06215; 380.42890; -0.00000; -238.32151
-0.15495; 406.20201; -0.00000; -220.68101
-0.19281; 385.96753; -0.00000; -198.38356
-0.23336; 373.27294; -0.00000; -173.57961
-0.26169; 351.54940; -0.00000; -143.95027
-0.26174; 304.42552; -0.00000; -105.56163
-0.06879; 96.89481; -0.00001; -6.61163
-0.01994; 84.46578; -0.00001; 18.96055
0.01302; 85.39376; -0.00001; 19.66897
0.02896; 85.22137; -0.00001; 9.24925
0.02411; 82.69195; -0.00001; -4.78188
-0.00462; 83.21063; -0.00001; -16.68293
-0.06339; 99.47560; -0.00001; -23.74788
-0.14720; 143.08730; -0.00001; -21.72132
-0.20825; 175.76155; -0.00000; 4.80505
-0.26178; 209.67245; -0.00000; 37.62644
-0.26180; 200.61140; -0.00000; 94.00168
-0.26180; 205.04199; -0.00000; 133.80985
-0.26180; 215.50313; -0.00000; 160.96725
-0.26180; 227.64536; -0.00000; 180.31634
-0.26180; 239.98300; -0.00000; 194.89304
-0.26180; 252.11098; -0.00000; 206.41135
-0.26180; 263.96719; -0.00000; 215.89737
-0.17966; 318.85007; -0.00000; 250.70170
-0.03006; 426.95040; -0.00000; 269.97438
0.06315; 464.03155; -0.00000; 262.65368
0.09555; 440.92614; -0.00000; 248.72562
0.12673; 418.00200; -0.00000; 232.80679
0.15989; 397.13164; -0.00000; 214.24699
0.19697; 379.70404; -0.00000; 192.19739
0.23971; 367.99950; -0.00000; 165.80928
0.26177; 338.54849; -0.00000; 133.49039
0.26178; 291.36750; -0.00000; 92.33438
0.12120; 120.95665; -0.00001; -0.04386
0.04661; 93.24270; -0.00001; -47.39101
0.00960; 91.96206; -0.00001; -48.68173
-0.00863; 89.04002; -0.00001; -37.52549
-0.01435; 85.49023; -0.00001; -23.92405
-0.01366; 83.08475; -0.00001; -12.57781
-0.01035; 81.93002; -0.00001; -4.80165
-0.00660; 81.52132; -0.00001; -0.32008
-0.00324; 81.41750; -0.00001; 1.77984
-0.00122; 81.40208; -0.00001; 2.17886
-0.00051; 81.39228; -0.00001; 1.79390
-0.00106; 81.38345; -0.00001; 1.21440
-0.00229; 81.38825; -0.00001; 0.95410
-0.01754; 82.35194; -0.00001; -1.89737
-0.19991; 198.42029; -0.00000; -46.37788
-0.17079; 140.40434; -0.00001; 31.83059
-0.03438; 129.09805; -0.00001; 108.73192
0.02860; 133.65171; -0.00001; 98.63026
0.03650; 108.76712; -0.00001; 64.52966
0.03352; 93.27125; -0.00001; 36.27918
0.02667; 85.72230; -0.00001; 16.33775
0.01877; 82.69923; -0.00001; 3.91180
0.01113; 81.73315; -0.00001; -2.79582
0.00537; 81.53728; -0.00001; -5.29051
0.00157; 81.50334; -0.00001; -5.37677
-0.00052; 81.47167; -0.00001; -4.30590
-0.00140; 81.43467; -0.00001; -2.92359
-0.00162; 81.40742; -0.00001; -1.68886
-0.00160; 81.39314; -0.00001; -0.76149
-0.00176; 81.38943; -0.00001; -0.15791
-0.00491; 81.45082; -0.00001; -0.25565
-0.00588; 81.45299; -0.00001; 1.28992
-0.00417; 81.42404; -0.00001; 3.14561
-0.00319; 81.42094; -0.00001; 3.62698
0.00009; 81.45919; -0.00001; 4.17501
0.00124; 81.43524; -0.00001; 3.01984
0.00149; 81.40756; -0.00001; 1.79187
0.00134; 81.39105; -0.00001; 0.84049
0.00096; 81.38307; -0.00001; 0.19209
0.00056; 81.38052; -0.00001; -0.15911
0.00025; 81.38006; -0.00001; -0.28223
0.00006; 81.37998; -0.00001; -0.27666
-0.00005; 81.37989; -0.00001; -0.21305
-0.00009; 81.37978; -0.00001; -0.13625
-0.00008; 81.37970; -0.00001; -0.07035
-0.00006; 81.37966; -0.00001; -0.02428
-0.00004; 81.37965; -0.00001; 0.00224
-0.00002; 81.37965; -0.00001; 0.01371
-0.00001; 81.37965; -0.00001; 0.01568
-0.00000; 81.37965; -0.00001; 0.01299
-0.00001; 81.37964; -0.00001; 0.00927
-0.00001; 81.37964; -0.00001; 0.00694
-0.00002; 81.37965; -0.00001; 0.00744
-0.00003; 81.37965; -0.00001; 0.01136
-0.00003; 81.37965; -0.00001; 0.01823
-0.00002; 81.37965; -0.00001; 0.02626
0.00003; 81.37965; -0.00001; 0.03178
0.00011; 81.37969; -0.00001; 0.02854
0.00023; 81.37979; -0.00001; 0.00760
0.00038; 81.37999; -0.00001; -0.04159
0.00053; 81.38023; -0.00001; -0.12806
0.00060; 81.38032; -0.00001; -0.25304
0.00046; 81.38023; -0.00001; -0.40005
-0.00006; 81.38107; -0.00001; -0.52710
-0.00126; 81.38836; -0.00001; -0.56775
-0.00409; 81.43495; -0.00001; -0.50957
-0.01529; 82.09634; -0.00001; -1.16894
-0.02083; 82.34366; -0.00001; 3.05391
-0.07228; 96.63400; -0.00001; -10.57373
-0.19646; 185.13123; -0.00000; -46.24815
-0.26173; 230.08011; -0.00000; -25.06273
