# outer_x; outer_y
-68.17168; -20.05778
-67.00888; -19.72625
-65.92839; -19.34335
-64.90470; -19.02241
-63.90296; -18.73721
-62.93149; -18.43948
-61.98969; -18.09491
-61.05400; -17.75801
-60.13507; -17.39177
-59.21511; -17.03631
-58.29478; -16.68639
-57.40487; -16.26416
-56.52261; -15.84205
-55.63115; -15.45340
-54.75237; -14.99458
-53.95553; -14.54126
-53.31523; -14.16542
-52.57922; -14.08986
-51.67809; -13.93978
-50.70292; -13.77634
-49.73179; -13.59346
-48.75771; -13.40381
-47.77887; -13.21062
-46.79782; -13.01022
-45.81594; -12.80432
-44.83114; -12.60862
-43.84577; -12.41221
-42.85938; -12.21910
-41.87157; -12.03230
-40.88418; -11.84412
-39.89708; -11.65483
-38.91095; -11.47286
-37.92971; -11.28926
-36.94911; -11.11281
-35.96851; -10.93622
-34.98461; -10.77106
-33.99763; -10.60658
-33.00889; -10.44525
-32.02013; -10.28583
-31.03042; -10.13291
-30.04233; -9.97317
-29.05289; -9.82370
-28.06530; -9.66608
-27.07970; -9.49926
-26.09356; -9.33735
-25.10992; -9.16281
-24.12659; -8.98787
-23.14281; -8.81658
-22.16128; -8.63338
-21.17851; -8.45782
-20.19490; -8.28747
-19.21042; -8.12235
-18.22581; -7.95802
-17.24415; -7.77682
-16.26035; -7.60756
-15.27136; -7.46716
-14.28859; -7.29070
-13.30701; -7.10624
-12.32632; -6.91500
-11.34519; -6.72387
-10.36730; -6.51109
-9.38767; -6.30449
-8.40532; -6.10919
-7.42150; -5.91887
-6.43508; -5.74185
-5.44928; -5.56491
-4.46465; -5.39122
-3.48834; -5.22602
-2.54607; -5.04561
-1.48693; -4.87304
-0.31562; -4.67701
-0.24016; -5.03323
