# x_m,y_m,w_tr_right_m,w_tr_left_m
-40.75088124,44.88615724,4.009182191,4.082111563
-40.35591434,44.48225363,4.035955075,4.061341883
-39.96197125,44.12340668,4.075272547,4.010277389
-39.5492048,43.74393097,4.009150425,4.064522778
-39.12773756,43.37518265,4.050416861,4.025159627
-38.68458521,43.02416882,4.075676732,4.055675577
-38.24070377,42.69743887,4.026928409,4.023191464
-37.80227137,42.38876781,4.049656015,4.029394754
-37.34311308,42.08130058,4.094768583,4.014924755
-36.87806259,41.79635204,4.069309263,4.056288946
-36.39340243,41.5198882,4.089368854,4.065633325
-35.88428976,41.26450009,4.047347578,4.029537701
-35.37830116,41.03252316,4.098999205,4.011395041
-34.85534554,40.79886375,4.018497039,4.064971759
-34.32012184,40.58074365,4.001043938,4.014014565
-33.77740863,40.37599065,4.017986785,4.089273431
-33.21809757,40.20169475,4.004635315,4.044435203
-32.6534803,40.03337509,4.025120697,4.010737909
-32.0789398,39.87279521,4.094861163,4.024048974
-31.50023417,39.73203355,4.099517511,4.081256181
-30.91766654,39.61368471,4.082101198,4.009862274
-30.32720496,39.49758298,4.055988221,4.00356405
-29.72800259,39.37726402,4.090716544,4.089086386
-29.1247369,39.28391208,4.055486563,4.031847018
-28.51374119,39.1999455,4.059046376,4.000636868
-27.89320862,39.12736093,4.089213648,4.069458586
-27.26594726,39.06539706,4.007787371,4.005633369
-26.62764191,39.02164413,4.072784411,4.049432662
-25.98314133,38.98350751,4.05748062,4.016775164
-25.34557029,38.96516048,4.071182793,4.012725934
-24.69144066,38.95542477,4.04019011,4.084997598
-24.03505559,38.9504335,4.070445984,4.045332324
-23.37683317,38.95231892,4.042899008,4.044301733
-22.72044276,38.94775729,4.003354149,4.07410068
-22.056277,38.951498,4.079098205,4.031445655
-21.38560981,38.97328554,4.05480158,4.003369864
-20.7134177,39.01551001,4.036155671,4.077167498
-20.03715221,39.06001744,4.048019598,4.029651309
-19.35743564,39.11652861,4.052613263,4.009419217
-18.67410705,39.18387318,4.021520551,4.046326514
-17.98989561,39.26045619,4.097081441,4.0869815
-17.3034824,39.35511179,4.068671023,4.050934758
-16.61647415,39.47187524,4.01703832,4.024983961
-15.93025028,39.58741976,4.03670258,4.02958721
-15.24047146,39.70334937,4.067848682,4.00083004
-14.54383084,39.82203917,4.042242534,4.050639034
-13.8281282,39.94699974,4.027324619,4.011488618
-13.13129958,40.08192845,4.048337989,4.024339101
-12.43029779,40.23524678,4.062836024,4.063429729
-11.72787417,40.38478223,4.030385441,4.093239964
-11.01638267,40.53993083,4.041434742,4.040702668
-10.29497568,40.70899054,4.092137301,4.012187583
-9.589658003,40.87612387,4.052479595,4.026752664
-8.885991195,41.06158502,4.004562589,4.079182194
-8.179013708,41.2552536,4.008068614,4.006552401
-7.474630602,41.45614322,4.042632306,4.033087973
-6.773428911,41.66199753,4.007539979,4.088331284
-6.081540453,41.87108888,4.022203943,4.012232071
-5.395982153,42.09776863,4.075111893,4.076005822
-4.711867899,42.32252007,4.064368717,4.004556148
-4.033856649,42.55744516,4.060812901,4.074845327
-3.362709268,42.79739761,4.018941241,4.023146956
-2.692078485,43.03460257,4.036657224,4.034930019
-2.033464769,43.28889745,4.050819146,4.064636505
-1.382638757,43.55726021,4.043880339,4.063467027
-0.739738539,43.82568542,4.010717033,4.052396781
-0.106759786,44.07930086,4.075029153,4.076900346
0.51913769,44.35010034,4.021700765,4.097884474
1.141661116,44.61766621,4.051697714,4.025182625
1.756195967,44.87675587,4.034138222,4.051990653
2.365776076,45.1307142,4.057274916,4.018399955
2.967430742,45.39198805,4.096294313,4.025234898
3.564837038,45.67052881,4.089331849,4.008360715
4.151644629,45.94747903,4.081173495,4.070080448
4.731380495,46.23237395,4.001163874,4.033778791
5.309139101,46.52902911,4.084632921,4.082939894
5.874919886,46.82071143,4.042683992,4.058059613
6.427627989,47.1042448,4.046564513,4.084234923
6.972437418,47.40497597,4.048057892,4.091217397
7.518473221,47.6874623,4.014213196,4.001536656
8.048795389,47.9700703,4.043503632,4.074036442
8.584332478,48.25491747,4.095031473,4.021783207
9.11909643,48.52910733,4.080457828,4.067406062
9.657112173,48.8121384,4.029983665,4.024233834
10.20048758,49.09606456,4.041917165,4.046603834
10.73085283,49.3662912,4.072483777,4.045640378
11.26084189,49.62764478,4.073426216,4.010729298
11.78856794,49.89808916,4.070274531,4.092337383
12.31528434,50.16541374,4.029421051,4.069359973
12.84368992,50.43119563,4.085249727,4.096254133
13.37457285,50.68576669,4.03997624,4.027850054
13.91033552,50.92415488,4.070804027,4.013244998
14.45737699,51.17163094,4.086034898,4.016517479
14.99255538,51.42051851,4.093326911,4.06574916
15.52714107,51.66294633,4.088574698,4.034098493
16.06039743,51.89454678,4.08372213,4.059864123
16.58088997,52.12741182,4.031592794,4.097214801
17.12378035,52.34470474,4.055534718,4.03995272
17.66901189,52.57285063,4.037315449,4.026309844
18.21634692,52.78633432,4.014692762,4.057411898
18.76156688,52.98628738,4.010369078,4.03081519
19.31003387,53.1669995,4.087808138,4.033240987
19.87912304,53.36132622,4.040121198,4.071977136
20.44116084,53.55144327,4.058731445,4.058431374
21.00385822,53.73474821,4.080379529,4.01827733
21.56810104,53.88330415,4.099565843,4.046563052
22.13766813,54.0311078,4.008790451,4.040590522
22.7168833,54.18328891,4.093716043,4.08270925
23.29681931,54.31468716,4.079623964,4.026227984
23.87523478,54.43655959,4.058806376,4.057171769
24.4603502,54.55066612,4.022640842,4.041935998
25.04560225,54.65078484,4.061563544,4.002799565
25.62765538,54.75920705,4.097766178,4.093879123
26.23445143,54.84757686,4.023213227,4.078024734
26.82837313,54.92196968,4.050089644,4.086785681
27.42148383,55.00074019,4.018857511,4.088485398
28.01133523,55.07309679,4.089269048,4.024673607
28.59806458,55.1058882,4.054287458,4.097735567
29.18603633,55.15745309,4.013489363,4.043680994
29.782127,55.21356619,4.068010948,4.063717463
